,MP_ID,formula,PREC,ALGO,ISPIN,IMIX,NELM,IBRION,EDIFF,NSW,ISIF,ENCUT,MAGMOM,ISMEAR,SIGMA,LDAU,LDAUU,total_E_ref,E_atom,total_E,cell_param,angle,Magm_ref,Mag_O_ref,Magm,Mag_O,tot_mag_ref,tot_mag,DHf_ref,DHf,Err_DHf,Ehull_ref,Eg_ref,Eg,Volume_ref,Volume,Err_V_percent,Theoretical,VBM,E_fermi,CBM,bgtype,bgpath
164,mp-1016877,HgRhO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-23.33709481,-4.667418962,-23.270625,"(3.970706, 3.970706, 3.970706)","(90.0, 90.0, 90.0)","[-0.022, 0.767, 0.051, 0.145, 0.325]",FM,"[-0.022, 0.772, 0.05, 0.134, 0.308]",FM,1.3911544,1.3408,-0.5915919647499998,-0.628120822,0.03652885725000021,0.4093161734999997,0.0,NaN,62.604160522924644,61.33430863947776,2.028382575279295,True,NaN,NaN,NaN,NaN,NaN
165,mp-1185311,LiCrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.7, 0]",-30.67953147,-6.135906294,-30.583716,"(3.678979, 3.678979, 3.678979)","(90.0, 90.0, 90.0)","[-0.0, 1.549, -0.041, -0.102, -0.343]",FiM,"[0.0, 1.628, -0.061, -0.126, -0.371]",FM,1.0006766,1.0,-1.678712948083333,-1.6992462049999997,0.020533256916666742,0.4093615643333415,0.0,NaN,49.7945631362843,50.949436059090765,-2.3192751378210783,True,NaN,NaN,NaN,NaN,NaN
166,mp-975346,RbMnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",0,0.2,True,"[0, 3.9, 0]",-27.96076996,-5.592153992,-27.924066,"(4.039265, 4.039265, 4.039265)","(90.0, 90.0, 90.0)","[-0.0, -3.498, 0.022, -0.06, -0.065]",FM,"[-0.005, 3.727, -0.347, -0.487, -0.702]",FM,3.748382,2.0,-1.3524766323730346,-1.3980033975999995,0.04552676522696486,0.4123854022812594,0.0,NaN,65.90328141912995,65.54824517286744,0.5387231691917802,True,NaN,NaN,NaN,NaN,NaN
167,mp-1183925,CsCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-18.10405639,-3.620811278,-17.916694,"(4.541019, 4.541019, 4.541019)","(90.0, 90.0, 90.0)","[0.018, 0.08, 0.624, 0.8, 0.99]",FM,"[0.02, 0.078, 0.617, 0.777, 1.015]",FM,3.0265081,3.0,-0.7130909663362068,-0.7284823856000002,0.015391419263793393,0.42109283200000025,0.0,NaN,93.63968780473493,93.63968780473493,0.0,True,NaN,NaN,NaN,NaN,NaN
168,mp-975364,RbCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-21.15839399,-4.231678798,-20.763226,"(4.046069, 4.046069, 4.046069)","(90.0, 90.0, 90.0)","[0.011, 0.109, 0.386, 0.541, 0.805]",FM,"[-0.013, -0.111, -0.356, -0.517, -0.835]",NM,2.175724,-2.1536,-0.66833136825,-0.6809326993999996,0.012601331149999617,0.4239368597499995,0.0,NaN,66.23687800780135,65.26838653367912,1.4621635307270415,True,NaN,NaN,NaN,NaN,NaN
169,mp-1016875,CdRhO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-25.33575724,-5.067151448,-25.251133,"(3.951587, 3.951587, 3.951587)","(90.0, 90.0, 90.0)","[0.006, 0.76, 0.037, 0.089, 0.287]",FM,"[-0.003, 0.778, 0.041, 0.103, 0.266]",FM,1.279051,1.2802,-0.8708096987499999,-0.9122552319999997,0.04144553324999978,0.4240888640000007,0.0,NaN,61.70418835153962,60.25237436462964,2.3528613303180372,True,NaN,NaN,NaN,NaN,NaN
170,mp-1184946,KZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-19.45335874,-3.890671748,-19.280119,"(4.088547, 4.088547, 4.088547)","(90.0, 90.0, 90.0)","[-0.0, 0.001, -0.001, -0.002, -0.003]",NM,"[-0.0, -0.0, -0.002, -0.003, -0.003]",NM,0.003567,-0.0139,-0.8693005563499995,-0.8896101185999996,0.020309562250000135,0.4364480739999994,0.0,NaN,68.34503711356686,64.6415455507192,5.418815643766029,True,NaN,NaN,NaN,NaN,NaN
171,mp-1185548,CsAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-19.21388213,-3.8427764259999995,-19.293214,"(4.289972, 4.289972, 4.289972)","(90.0, 90.0, 90.0)","[0.077, 0.225, 0.238, 0.262, 0.61]",FM,"[0.084, 0.174, 0.173, 0.227, 0.585]",FM,1.6355962,1.4466,-0.46152036233620636,-0.5092592885999998,0.047738926263793446,0.4551229417500009,0.0,NaN,78.95204306569005,77.67809273559145,1.613574874862506,True,NaN,NaN,NaN,NaN,NaN
172,mp-1016830,MgTiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-36.84613838,-7.3692276759999995,-36.673252,"(3.842492, 3.842492, 3.842492)","(90.0, 90.0, 90.0)","[0.0, -0.0, -0.0, -0.0, -0.0]",NM,"[0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0,0.0,-2.9234386434166666,-2.9360493973999993,0.012610753983332668,0.4554779789999994,1.6075,1.5908000000000002,56.73341366101276,56.73341366101276,0.0,True,3.1969,3.54940502,4.7877,Indirect,R-gamma
173,mp-1076368,MgFeO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 5.3, 0]",-28.7072037,-5.74144074,-28.459663,"(3.765865, 3.765865, 3.765865)","(90.0, 90.0, 90.0)","[0.007, 3.851, 0.061, 0.004, 0.017]",FM,"[0.007, 3.804, 0.073, 0.006, 0.015]",FM,4.0122489,4.0,-1.7274028674166657,-1.7501396127999995,0.022736745383333812,0.4578845713750006,0.0,NaN,53.40651528572358,53.244263505234144,0.3038052185606778,True,NaN,NaN,NaN,NaN,NaN
174,mp-976293,NaCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-18.12543129,-3.6250862580000005,-17.938237,"(4.256636, 4.256636, 4.256636)","(90.0, 90.0, 90.0)","[-0.005, 0.053, 0.447, 0.619, 0.672]",FM,"[-0.005, 0.067, 0.447, 0.636, 0.741]",FM,2.1038432,2.2294,-0.6340018197500001,-0.6402377846000004,0.00623596485000022,0.4627691339999993,0.0,NaN,77.1257750075502,78.09227731703822,-1.2531508557202904,True,NaN,NaN,NaN,NaN,NaN
175,mp-1183570,CaHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-21.13923093,-4.227846186,-20.934357,"(4.190761, 4.190761, 4.190761)","(90.0, 90.0, 90.0)","[-0.0, 0.0, 0.0, 0.0, 0.0]",NM,"[-0.0, -0.0, -0.0, -0.0, -0.0]",NM,0.0004378,-0.0,-1.2198285537499998,-1.2270256064000002,0.0071970526500004794,0.46311277174999876,0.0,NaN,73.60014685629169,73.20496814183277,0.5369265298213738,True,NaN,NaN,NaN,NaN,NaN
176,mp-1016828,CdIrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-26.74031565,-5.34806313,-26.502138,"(3.953165, 3.953165, 3.953165)","(90.0, 90.0, 90.0)","[0.014, 0.642, 0.029, 0.068, 0.219]",FM,"[0.003, 0.552, 0.024, 0.073, 0.204]",FM,1.0659662,0.9331,-0.85173720875,-0.844002906,-0.007734302749999977,0.46319859100000826,0.0,NaN,61.77813947332076,61.77813947332076,0.0,True,NaN,NaN,NaN,NaN,NaN
177,mp-1184799,InOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-32.44134595,-6.48826919,-32.291303,"(3.973267, 3.973267, 3.973267)","(90.0, 90.0, 90.0)","[-0.0, 0.002, -0.0, -0.0, 0.0]",NM,"[-0.0, 0.0, -0.0, -0.0, 0.0]",NM,0.0037363,0.0,-1.1450662727499996,-1.1641426002000004,0.019076327450000763,0.4671484177500007,0.0,NaN,62.72537273464162,62.763459271681576,-0.06071950692279393,True,NaN,NaN,NaN,NaN,NaN
178,mp-976283,LiYO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-32.04407418,-6.408814836,-32.47812,"(3.687005, 3.687005, 3.687005)","(90.0, 90.0, 90.0)","[0.0, -0.0, 0.002, 0.004, 0.004]",NM,"[0.002, -0.062, 0.485, 0.688, 0.604]",FM,0.0074896,2.0,-2.1864160527500003,-2.2925498919999994,0.10613383924999908,0.4690018289464275,0.0,NaN,50.121167612811526,49.450828617635864,1.3374369095988814,True,NaN,NaN,NaN,NaN,NaN
179,mp-1186220,NbFeO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 5.3, 0]",-38.65272964,-7.730545928,-38.267765,"(4.003642, 4.003642, 4.003642)","(90.0, 90.0, 90.0)","[-0.045, 3.051, 0.008, 0.017, 0.014]",FM,"[-0.24, 3.126, 0.012, 0.027, 0.032]",FM,3.1422007,3.0549,-2.015626230749999,-1.9926446389999988,-0.02298159175000003,0.47157315608333406,0.0,NaN,64.17497521827609,64.17497521827609,0.0,True,NaN,NaN,NaN,NaN,NaN
180,mp-1183544,CaYO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-35.40816841,-7.0816336820000005,-35.478707,"(4.345547, 4.345547, 4.345547)","(90.0, 90.0, 90.0)","[-0.013, 0.015, 0.394, 0.264, 0.218]",FM,"[-0.011, 0.119, 0.395, 0.295, 0.17]",FM,0.9998708,1.0,-2.8411269224166675,-2.8880616873999996,0.046934764983332045,0.47556204174999994,0.0,NaN,82.06034800537797,80.6001827807193,1.7793797615420621,True,NaN,NaN,NaN,NaN,NaN
181,mp-1186999,SiAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-29.32457596,-5.864915192,-29.253344,"(3.621317, 3.621317, 3.621317)","(90.0, 90.0, 90.0)","[0.002, -0.094, -0.045, -0.076, -0.033]",NM,"[0.012, -0.284, -0.173, -0.287, -0.198]",NM,0.153213,-1.0,-1.6663319684166666,-1.6850944811999995,0.018762512783332852,0.48158028900000804,0.0,NaN,47.48972232323486,47.48972232323486,0.0,True,NaN,NaN,NaN,NaN,NaN
182,mp-1187220,TaFeO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 5.3, 0]",-41.56644116,-8.313288232,-41.110476,"(3.979417, 3.979417, 3.979417)","(90.0, 90.0, 90.0)","[-0.06, 2.935, 0.009, 0.018, 0.016]",FM,"[-0.062, 2.962, 0.008, 0.017, 0.017]",FM,3.0148848,3.0668,-2.2470740867499983,-2.2182088629999988,-0.028865223749999558,0.49047448750000733,0.0,NaN,63.017091198476514,62.84506354149955,0.2729857149946079,True,NaN,NaN,NaN,NaN,NaN
183,mp-976446,MgMnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",-5,0.2,True,"[0, 3.9, 0]",-31.2803739,-6.2560747800000005,-30.993965,"(3.73567, 3.73567, 3.73567)","(90.0, 90.0, 90.0)","[0.008, 2.943, -0.04, 0.006, 0.086]",FM,"[0.009, 2.942, -0.078, -0.035, 0.051]",FM,3.1168245,3.0,-1.8931250515397011,-1.8968797473999999,0.0037546958602987512,0.49114127600000046,0.0,NaN,52.132135357475256,51.79716745699414,0.6425363131285714,True,NaN,NaN,NaN,NaN,NaN
184,mp-1016874,SiHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-27.11809401,-5.423618802,-26.930381,"(3.664827, 3.664827, 3.664827)","(90.0, 90.0, 90.0)","[-0.0, -0.0, -0.0, -0.0, -0.0]",NM,"[0.0, -0.0, 0.0, 0.0, 0.0]",NM,9.07e-05,0.0,-1.7308155857499998,-1.7265645048000002,-0.004251080949999597,0.49427371949999976,0.0,NaN,49.22213362928917,49.22213362928917,0.0,True,NaN,NaN,NaN,NaN,NaN
185,mp-1076317,MgCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-24.28945909,-4.857891818000001,-23.899186,"(3.731181, 3.731181, 3.731181)","(90.0, 90.0, 90.0)","[0.0, -0.005, -0.004, -0.005, -0.005]",NM,"[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0227905,0.0,-1.1712720194166664,-1.1930212492000003,0.021749229783333934,0.4967471433749999,0.0,NaN,51.9444260137228,51.9444260137228,0.0,True,NaN,NaN,NaN,NaN,NaN
186,mp-1185261,LiNiO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 6.2, 0]",-21.45807908,-4.291615816,-21.080378,"(3.775145, 3.775145, 3.775145)","(90.0, 90.0, 90.0)","[-0.009, 1.307, 0.242, 0.389, 0.613]",FM,"[-0.004, 1.195, 0.215, 0.363, 0.602]",FM,2.7662964,2.5889,-0.6392676040833329,-0.6337669654,-0.005500638683332948,0.5000794055454572,0.0,NaN,53.80230863498618,52.25001531019591,2.8851797704845246,True,NaN,NaN,NaN,NaN,NaN
187,mp-1186927,SbPdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-26.65054012,-5.330108023999999,-26.611618,"(3.993415, 3.993415, 3.993415)","(90.0, 90.0, 90.0)","[-0.011, 0.878, 0.056, 0.11, 0.067]",FM,"[-0.002, 0.884, 0.055, 0.108, 0.065]",FM,1.1373264,1.1319,-0.9216114377499999,-0.9161059174000001,-0.005505520349999737,0.5066664857500038,0.0,NaN,63.684440061159755,63.264976424547065,0.6586595347464081,True,NaN,NaN,NaN,NaN,NaN
188,mp-975443,InCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-24.17120494,-4.8342409879999995,-23.622576,"(3.787341, 3.787341, 3.787341)","(90.0, 90.0, 90.0)","[0.0, -0.0, -0.0, -0.0, -0.0]",NM,"[-0.0, 0.0, 0.0, 0.0, -0.0]",NM,0.0027112,-0.0,-0.9166636267499996,-0.9255151005999999,0.008851473850000291,0.5074102180000013,0.0,NaN,54.3254369445951,54.219007413757616,0.19591104429776662,True,NaN,NaN,NaN,NaN,NaN
189,mp-1076360,RbCrO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.7, 0]",-29.20600661,-5.841201322,-28.994665,"(3.94693, 3.94693, 3.94693)","(90.0, 90.0, 90.0)","[-0.031, 2.272, -0.682, -0.262, -0.142]",FiM,"[-0.031, 2.261, -0.659, -0.271, -0.146]",FM,0.9997221,1.0,-1.5696857322500002,-1.577006741,0.007321008749999747,0.5075693690000032,0.0,NaN,61.486287631130566,61.14861197985087,0.5491885496575832,True,NaN,NaN,NaN,NaN,NaN
190,mp-1185882,MgHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-19.50781888,-3.9015637759999997,-19.22933,"(3.973459, 3.973459, 3.973459)","(90.0, 90.0, 90.0)","[-0.01, -0.041, 0.522, 0.743, 0.514]",FM,"[-0.012, -0.04, 0.53, 0.728, 0.52]",FM,2.019956,2.0195,-0.9740595074166662,-0.9710930968000007,-0.0029664106166655824,0.5092032072499997,0.0,NaN,62.734466400036546,62.734466400036546,0.0,True,NaN,NaN,NaN,NaN,NaN
191,mp-1016886,MgVO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",0,0.05,True,"[0, 3.25, 0]",-33.08891759,-6.617783518,-32.863133,"(3.779221, 3.779221, 3.779221)","(90.0, 90.0, 90.0)","[0.003, 1.07, -0.018, -0.023, -0.094]",FM,"[0.003, 1.077, -0.02, -0.025, -0.098]",FM,0.9925141,1.0,-2.2709338194166677,-2.2804844138000004,0.009550594383332722,0.5105942759999991,0.0,NaN,53.97676689030422,54.48925147302552,-0.9494540192872433,True,NaN,NaN,NaN,NaN,NaN
192,mp-1183418,BeCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-23.7970294,-4.75940588,-23.628391,"(3.615159, 3.615159, 3.615159)","(90.0, 90.0, 90.0)","[0.02, 0.003, -0.506, -0.725, -0.532]",FM,"[-0.02, -0.003, 0.512, 0.722, 0.53]",FM,2.0043463,2.0,-1.28288346975,-1.2892353230000004,0.006351853250000428,0.5135986467499993,0.0,NaN,47.24786719250145,47.24786719250145,0.0,True,NaN,NaN,NaN,NaN,NaN
193,mp-1187746,VCoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5.0, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.25, 3.32, 0]",-33.06793667,-6.613587334,-32.647684,"(3.776133, 3.776133, 3.776133)","(90.0, 90.0, 90.0)","[0.975, -2.668, -0.06, -0.095, -0.142]",FiM,"[0.879, 2.658, 0.018, 0.018, -0.061]",FM,2.0065078,3.6129,-1.5392532597499993,-1.509168666,-0.030084593749999167,0.5157359705000033,0.0,NaN,53.84456178860735,53.964181405453154,-0.2221572854756014,True,NaN,NaN,NaN,NaN,NaN
194,mp-1016931,VZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5, 0.6, 0.6, 0.6, 0.6]",0,0.05,True,"[3.25, 0, 0]",-29.82828355,-5.965656709999999,-29.507424,"(3.780363, 3.780363, 3.780363)","(90.0, 90.0, 90.0)","[-0.891, -0.079, 0.025, 0.055, 0.121]",FM,"[-0.891, -0.09, 0.026, 0.059, 0.123]",NM,0.8507357,-0.8616,-1.6862940737499996,-1.687829313,0.0015352392500003198,0.5241475830000129,0.0,NaN,54.02571356190828,54.442924489117125,-0.7722451027523373,True,NaN,NaN,NaN,NaN,NaN
195,mp-1185203,LiCdO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-19.03180568,-3.8063611360000005,-18.915047,"(3.761737, 3.761737, 3.761737)","(90.0, 90.0, 90.0)","[0.001, -0.036, 0.744, 1.035, 0.856]",FM,"[-0.005, -0.036, 0.752, 1.031, 0.851]",FM,3.0,3.0,-0.6959367280833334,-0.7158020210000003,0.019865292916666943,0.5266109771428562,0.0,NaN,53.231081072507145,52.945225019202574,0.5370096709386759,True,NaN,NaN,NaN,NaN,NaN
196,mp-1016927,TiZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-33.35849484,-6.671698967999999,-33.095955,"(3.843088, 3.843088, 3.843088)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.001, -0.001]",NM,"[-0.0, 0.0, 0.0, 0.0, -0.0]",NM,0.0034797,-0.0,-2.29339699775,-2.2990766965999994,0.005679698849999415,0.536665202833337,0.0,NaN,56.759817119617246,56.8767086031238,-0.20594055696165478,True,NaN,NaN,NaN,NaN,NaN
197,mp-1187469,TiCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-34.45824891,-6.891649782,-34.004484,"(3.850773, 3.850773, 3.850773)","(90.0, 90.0, 90.0)","[0.079, -0.324, -0.164, -0.273, -0.233]",FM,"[0.078, -0.331, -0.171, -0.268, -0.224]",NM,0.9925214,-1.0,-1.9453985987500004,-1.9528555179999998,0.007456919249999361,0.5419573265000004,0.0,NaN,57.101005279421834,57.101005279421834,0.0,True,NaN,NaN,NaN,NaN,NaN
198,mp-1186980,ScCoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.32, 0]",-34.81111143,-6.962222285999999,-34.581168,"(3.661868, 3.661868, 3.661868)","(90.0, 90.0, 90.0)","[-0.0, 0.008, -0.002, -0.003, -0.003]",NM,"[0.0, -0.0, -0.0, -0.0, -0.0]",NM,0.0173081,-0.0,-2.10146562475,-2.1013583759999994,-0.00010724875000045486,0.5458620058750032,0.7908,0.6093000000000002,49.10300326279377,48.66800081871876,0.8858978375455492,True,5.8867,6.25529679,6.496,Indirect,X-gamma
199,mp-1183469,BiPtO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-26.51756718,-5.303513436,-26.568623,"(4.070707, 4.070707, 4.070707)","(90.0, 90.0, 90.0)","[0.0, 0.0, -0.0, -0.0, -0.0]",NM,"[-0.0, -0.0, 0.0, 0.0, 0.0]",NM,0.0020233,-0.0,-0.76464933675,-0.78081556,0.016166223249999945,0.5484207966250025,0.0,NaN,67.45428325640967,67.15787490584141,0.43942109567977844,True,NaN,NaN,NaN,NaN,NaN
200,mp-1076820,MgCoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 1.0, 0.6, 0.6, 0.6]",-5,0.05,True,"[0, 3.32, 0]",-26.6139999,-5.32279998,-26.537821,"(3.697531, 3.697531, 3.697531)","(90.0, 90.0, 90.0)","[0.004, 2.135, 0.291, 0.078, 0.043]",FM,"[0.005, 2.122, 0.275, 0.071, 0.044]",FM,2.682118,2.6372,-1.4091579564166665,-1.4419625808000003,0.03280462438333376,0.5498234308750032,0.0,NaN,50.55166582011618,49.99123354172881,1.1086326618426736,True,NaN,NaN,NaN,NaN,NaN
201,mvc-15452,YMoO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 5, 0.6, 0.6, 0.6]",-5,0.2,True,"[0, 4.38, 0]",-38.50206844,-7.700413688,-38.709513,"(4.088208, 4.088208, 4.088208)","(90.0, 90.0, 90.0)","[0.142, 2.516, -0.011, 0.023, 0.083]",FM,"[0.153, 2.592, -0.012, 0.02, 0.076]",FM,2.988423,2.996,-2.3968724474166665,-2.441490662,0.04461821458333359,0.5548863764999865,0.0,NaN,68.32803813085468,67.39607685435715,1.3639514641306363,True,NaN,NaN,NaN,NaN,NaN
202,mp-1016932,MnZnO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5, 0.6, 0.6, 0.6, 0.6]",0,0.05,True,"[3.9, 0, 0]",-27.82799765,-5.56559953,-27.44292,"(3.738769, 3.738769, 3.738769)","(90.0, 90.0, 90.0)","[2.945, 0.037, -0.037, 0.008, 0.074]",FM,"[2.955, 0.042, -0.081, -0.05, 0.027]",FM,3.1400626,3.0,-1.2701368638730344,-1.2651574466,-0.004979417273034414,0.5611383420000058,0.0,NaN,52.26198479368501,51.99639540458534,0.508188485661491,True,NaN,NaN,NaN,NaN,NaN
203,mp-1016836,ZnOsO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-30.06632629,-6.013265258,-29.912659,"(3.896879, 3.896879, 3.896879)","(90.0, 90.0, 90.0)","[0.019, 0.084, 0.005, 0.004, 0.016]",FM,"[0.01, 0.038, 0.002, 0.001, 0.009]",NM,0.1581775,0.0689,-0.9685069657499994,-0.979084648,0.010577682250000553,0.5631186020000003,0.0,NaN,59.17670270509917,59.06165753858214,0.19440955858987854,True,NaN,NaN,NaN,NaN,NaN
204,mp-973068,ScCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-32.40206661,-6.4804133219999995,-31.952883,"(3.728893, 3.728893, 3.728893)","(90.0, 90.0, 90.0)","[-0.004, 0.005, 0.003, 0.004, 0.004]",NM,"[-0.0, -0.0, -0.0, 0.0, -0.0]",NM,0.0347615,0.0,-1.8466788857499992,-1.8544870443999997,0.007808158650000507,0.5632505270000001,0.0,NaN,51.848925970517726,51.49910135492424,0.6746998304119173,True,NaN,NaN,NaN,NaN,NaN
205,mp-1183159,AlAuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-26.80464531,-5.360929062,-26.717562,"(3.76133, 3.76133, 3.76133)","(90.0, 90.0, 90.0)","[0.015, -0.473, -0.375, -0.607, -0.39]",FM,"[0.015, -0.494, -0.379, -0.594, -0.382]",NM,2.0114009,-2.0,-1.4096383067500007,-1.4128310044000003,0.003192697649999632,0.5752129526363623,0.0,NaN,53.21380497954464,53.02215285131863,0.3601549039759168,True,NaN,NaN,NaN,NaN,NaN
206,mp-1183696,CrCuO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[5.0, 0.6, 0.6, 0.6, 0.6]",-5,0.05,True,"[3.7, 0, 0]",-29.65712211,-5.931424422,-29.182659,"(3.698777, 3.698777, 3.698777)","(90.0, 90.0, 90.0)","[1.984, -0.342, -0.088, -0.193, -0.335]",FiM,"[2.064, -0.344, -0.106, -0.226, -0.364]",FM,1.0038904,1.0,-1.0361743127499998,-1.0500618114000002,0.013887498650000385,0.5815415029999969,0.0,NaN,50.60278799076263,52.290417388064924,-3.3350522062348946,True,NaN,NaN,NaN,NaN,NaN
207,mvc-15521,YAgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.2,,,-30.0386524,-6.00773048,-30.150818,"(4.05442, 4.05442, 4.05442)","(90.0, 90.0, 90.0)","[-0.0, 0.0, 0.0, 0.0, 0.0]",NM,"[-0.0, 0.0, -0.0, -0.0, -0.0]",NM,0.0002552,-0.0,-1.600610456083332,-1.6640969224000002,0.0634864663166681,0.5830196154999978,0.0,NaN,66.64785960361091,65.61406419353818,1.5511306983018514,True,NaN,NaN,NaN,NaN,NaN
208,mp-1183413,BeHgO3,Accurate,Fast,2,4,100,2,0.00025,99,3,520,"[0.6, 0.6, 0.6, 0.6, 0.6]",-5,0.05,,,-21.29230441,-4.258460882,-21.141735,"(3.656609, 3.656609, 3.656609)","(90.0, 90.0, 90.0)","[0.022, -0.035, -0.489, -0.742, -0.5]",FM,"[-0.023, 0.037, 0.495, 0.729, 0.506]",FM,2.0005718,2.0,-0.9024532237499997,-0.9038713130000005,0.0014180892500007536,0.6000384682499993,0.0,NaN,48.891748779920675,48.891748779920675,0.0,True,NaN,NaN,NaN,NaN,NaN
